movie_id,genre_id
938008,28
938008,53
938008,80
949423,27
950891,18
955555,28
955555,35
955555,53
955555,80
961323,12
961323,14
961323,16
961323,878
961323,10751
964819,18
964980,18
964980,36
965150,18
966220,18
966220,28
966220,10752
976573,14
976573,16
976573,35
976573,10749
976573,10751
985939,53
995133,12
995133,16
995133,18
995133,10751
997265,18
1001835,53
1001835,878
1001835,9648
1007401,14
1007401,16
1007401,28
1008042,27
1010581,18
1010581,53
1010581,10749
1015606,99
1022256,99
1022256,10402
1040148,14
1040148,16
1040148,35
1040148,10751
1050035,18
1050035,53
1050035,9648
1087040,99
